rank,pattern,contains_11,avoids_11
14689,38451276,84307,39832493
14690,38451627,84481,39832319
14691,38451672,84400,39832400
14692,38451726,84491,39832309
14693,38451762,84402,39832398
14694,38452167,84307,39832493
14695,38452176,84307,39832493
14696,38452617,84482,39832318
14697,38452671,84393,39832407
14698,38452716,84485,39832315
14699,38452761,84396,39832404
14700,38456127,84300,39832500
14701,38456172,84383,39832417
14702,38456217,84300,39832500
14703,38456271,84383,39832417
14704,38456712,84109,39832691
14705,38456721,84109,39832691
14706,38457126,84398,39832402
14707,38457162,84480,39832320
14708,38457216,84398,39832402
14709,38457261,84480,39832320
14710,38457612,84207,39832593
14711,38457621,84207,39832593
14712,38461257,84488,39832312
14713,38461275,84490,39832310
14714,38461527,84574,39832226
14715,38461572,84572,39832228
14716,38461725,84578,39832222
14717,38461752,84576,39832224
14718,38462157,84490,39832310
14719,38462175,84490,39832310
14720,38462517,84570,39832230
14721,38462571,84566,39832234
14722,38462715,84580,39832220
14723,38462751,84574,39832226
14724,38465127,84310,39832490
14725,38465172,84396,39832404
14726,38465217,84310,39832490
14727,38465271,84396,39832404
14728,38465712,84205,39832595
14729,38465721,84205,39832595
14730,38467125,84395,39832405
14731,38467152,84483,39832317
14732,38467215,84397,39832403
14733,38467251,84481,39832319
14734,38467512,84291,39832509
14735,38467521,84291,39832509
14736,38471256,84400,39832400
14737,38471265,84400,39832400
14738,38471526,84579,39832221
14739,38471562,84490,39832310
14740,38471625,84574,39832226
14741,38471652,84483,39832317
14742,38472156,84400,39832400
14743,38472165,84400,39832400
14744,38472516,84578,39832222
14745,38472561,84489,39832311
14746,38472615,84566,39832234
14747,38472651,84477,39832323
14748,38475126,84482,39832318
14749,38475162,84564,39832236
14750,38475216,84482,39832318
14751,38475261,84564,39832236
14752,38475612,84289,39832511
14753,38475621,84289,39832511
14754,38476125,84398,39832402
14755,38476152,84482,39832318
14756,38476215,84398,39832402
14757,38476251,84482,39832318
14758,38476512,84204,39832596
14759,38476521,84204,39832596
14760,38512467,84392,39832408
14761,38512476,84394,39832406
14762,38512647,84492,39832308
14763,38512674,84406,39832394
14764,38512746,84493,39832307
14765,38512764,84406,39832394
14766,38514267,84484,39832316
14767,38514276,84484,39832316
14768,38514627,84582,39832218
14769,38514672,84492,39832308
14770,38514726,84589,39832211
14771,38514762,84492,39832308
14772,38516247,84576,39832224
14773,38516274,84572,39832228
14774,38516427,84582,39832218
14775,38516472,84578,39832222
14776,38516724,84491,39832309
14777,38516742,84486,39832314
14778,38517246,84572,39832228
14779,38517264,84582,39832218
14780,38517426,84591,39832209
14781,38517462,84578,39832222
14782,38517624,84494,39832306
14783,38517642,84490,39832310
14784,38521467,84402,39832398
14785,38521476,84402,39832398
14786,38521647,84490,39832310
14787,38521674,84406,39832394
14788,38521746,84493,39832307
14789,38521764,84404,39832396
14790,38524167,84476,39832324
14791,38524176,84476,39832324
14792,38524617,84568,39832232
14793,38524671,84476,39832324
14794,38524716,84575,39832225
14795,38524761,84478,39832322
14796,38526147,84586,39832214
14797,38526174,84582,39832218
14798,38526417,84576,39832224
14799,38526471,84566,39832234
14800,38526714,84495,39832305
14801,38526741,84490,39832310
14802,38527146,84588,39832212
14803,38527164,84580,39832220
14804,38527416,84593,39832207
14805,38527461,84566,39832234
14806,38527614,84499,39832301
14807,38527641,84491,39832309
14808,38541267,84309,39832491
14809,38541276,84309,39832491
14810,38541627,84489,39832311
14811,38541672,84402,39832398
14812,38541726,84491,39832309
14813,38541762,84402,39832398
14814,38542167,84307,39832493
14815,38542176,84307,39832493
14816,38542617,84483,39832317
14817,38542671,84396,39832404
14818,38542716,84485,39832315
14819,38542761,84396,39832404
14820,38546127,84310,39832490
14821,38546172,84396,39832404
14822,38546217,84310,39832490
14823,38546271,84396,39832404
14824,38546712,84207,39832593
14825,38546721,84207,39832593
14826,38547126,84402,39832398
14827,38547162,84484,39832316
14828,38547216,84402,39832398
14829,38547261,84482,39832318
14830,38547612,84208,39832592
14831,38547621,84208,39832592
14832,38561247,84396,39832404
14833,38561274,84406,39832394
14834,38561427,84485,39832315
14835,38561472,84496,39832304
14836,38561724,84478,39832322
14837,38561742,84486,39832314
14838,38562147,84402,39832398
14839,38562174,84406,39832394
14840,38562417,84479,39832321
14841,38562471,84486,39832314
14842,38562714,84489,39832311
14843,38562741,84483,39832317
14844,38564127,84307,39832493
14845,38564172,84400,39832400
14846,38564217,84307,39832493
14847,38564271,84396,39832404
14848,38564712,84295,39832505
14849,38564721,84295,39832505
14850,38567124,84206,39832594
14851,38567142,84295,39832505
14852,38567214,84213,39832587
14853,38567241,84288,39832512
14854,38567412,84116,39832684
14855,38567421,84116,39832684
14856,38571246,84475,39832325
14857,38571264,84488,39832312
14858,38571426,84572,39832228
14859,38571462,84576,39832224
14860,38571624,84568,39832232
14861,38571642,84570,39832230
14862,38572146,84484,39832316
14863,38572164,84488,39832312
14864,38572416,84570,39832230
14865,38572461,84563,39832237
14866,38572614,84570,39832230
14867,38572641,84568,39832232
14868,38574126,84479,39832321
14869,38574162,84566,39832234
14870,38574216,84479,39832321
14871,38574261,84562,39832238
14872,38574612,84289,39832511
14873,38574621,84289,39832511
14874,38576124,84297,39832503
14875,38576142,84384,39832416
14876,38576214,84299,39832501
14877,38576241,84382,39832418
14878,38576412,84283,39832517
14879,38576421,84283,39832517
14880,38612457,84396,39832404
14881,38612475,84485,39832315
14882,38612547,84399,39832401
14883,38612574,84488,39832312
14884,38612745,84403,39832397
14885,38612754,84402,39832398
14886,38614257,84568,39832232
14887,38614275,84576,39832224
14888,38614527,84492,39832308
14889,38614572,84492,39832308
14890,38614725,84592,39832208
14891,38614752,84576,39832224
14892,38615247,84572,39832228
14893,38615274,84584,39832216
14894,38615427,84486,39832314
14895,38615472,84491,39832309
14896,38615724,84578,39832222
14897,38615742,84570,39832230
14898,38617245,84481,39832319
14899,38617254,84483,39832317
14900,38617425,84573,39832227
14901,38617452,84479,39832321
14902,38617524,84566,39832234
14903,38617542,84478,39832322
14904,38621457,84398,39832402
14905,38621475,84485,39832315
14906,38621547,84399,39832401
14907,38621574,84488,39832312
14908,38621745,84403,39832397
14909,38621754,84402,39832398
14910,38624157,84572,39832228
14911,38624175,84576,39832224
14912,38624517,84486,39832314
14913,38624571,84486,39832314
14914,38624715,84588,39832212
14915,38624751,84572,39832228
14916,38625147,84572,39832228
14917,38625174,84584,39832216
14918,38625417,84490,39832310
14919,38625471,84485,39832315
14920,38625714,84582,39832218
14921,38625741,84574,39832226
14922,38627145,84487,39832313
14923,38627154,84486,39832314
14924,38627415,84579,39832221
14925,38627451,84481,39832319
14926,38627514,84572,39832228
14927,38627541,84482,39832318
14928,38641257,84486,39832314
14929,38641275,84486,39832314
14930,38641527,84572,39832228
14931,38641572,84576,39832224
14932,38641725,84584,39832216
14933,38641752,84575,39832225
14934,38642157,84482,39832318
14935,38642175,84480,39832320
14936,38642517,84570,39832230
14937,38642571,84568,39832232
14938,38642715,84574,39832226
14939,38642751,84568,39832232
14940,38645127,84307,39832493
14941,38645172,84400,39832400
14942,38645217,84307,39832493
14943,38645271,84396,39832404
14944,38645712,84293,39832507
14945,38645721,84293,39832507
14946,38647125,84485,39832315
14947,38647152,84565,39832235
14948,38647215,84485,39832315
14949,38647251,84562,39832238
14950,38647512,84289,39832511
14951,38647521,84289,39832511
14952,38651247,84398,39832402
14953,38651274,84406,39832394
14954,38651427,84483,39832317
14955,38651472,84492,39832308
14956,38651724,84489,39832311
14957,38651742,84492,39832308
14958,38652147,84402,39832398
14959,38652174,84406,39832394
14960,38652417,84479,39832321
14961,38652471,84484,39832316
14962,38652714,84493,39832307
14963,38652741,84496,39832304
14964,38654127,84300,39832500
14965,38654172,84390,39832410
14966,38654217,84297,39832503
14967,38654271,84383,39832417
14968,38654712,84206,39832594
14969,38654721,84206,39832594
14970,38657124,84299,39832501
14971,38657142,84384,39832416
14972,38657214,84299,39832501
14973,38657241,84384,39832416
14974,38657412,84286,39832514
14975,38657421,84286,39832514
14976,38671245,84215,39832585
14977,38671254,84217,39832583
14978,38671425,84386,39832414
14979,38671452,84306,39832494
14980,38671524,84388,39832412
14981,38671542,84302,39832498
14982,38672145,84217,39832583
14983,38672154,84217,39832583
14984,38672415,84390,39832410
14985,38672451,84300,39832500
14986,38672514,84390,39832410
14987,38672541,84306,39832494
14988,38674125,84306,39832494
14989,38674152,84386,39832414
14990,38674215,84302,39832498
14991,38674251,84384,39832416
14992,38674512,84112,39832688
14993,38674521,84112,39832688
14994,38675124,84208,39832592
14995,38675142,84294,39832506
14996,38675214,84212,39832588
14997,38675241,84290,39832510
14998,38675412,84111,39832689
14999,38675421,84111,39832689
15000,38712456,84213,39832587
15001,38712465,84217,39832583
15002,38712546,84217,39832583
15003,38712564,84220,39832580
15004,38712645,84220,39832580
15005,38712654,84215,39832585
15006,38714256,84390,39832410
15007,38714265,84392,39832408
15008,38714526,84403,39832397
15009,38714562,84305,39832495
15010,38714625,84487,39832313
15011,38714652,84315,39832485
15012,38715246,84481,39832319
15013,38715264,84481,39832319
15014,38715426,84397,39832403
15015,38715462,84315,39832485
15016,38715624,84395,39832405
15017,38715642,84307,39832493
15018,38716245,84393,39832407
15019,38716254,84394,39832406
15020,38716425,84481,39832319
15021,38716452,84307,39832493
15022,38716524,84395,39832405
15023,38716542,84293,39832507
15024,38721456,84215,39832585
15025,38721465,84217,39832583
15026,38721546,84217,39832583
15027,38721564,84220,39832580
15028,38721645,84220,39832580
15029,38721654,84215,39832585
15030,38724156,84393,39832407
15031,38724165,84395,39832405
15032,38724516,84398,39832402
15033,38724561,84298,39832502
15034,38724615,84488,39832312
15035,38724651,84310,39832490
15036,38725146,84482,39832318
15037,38725164,84484,39832316
15038,38725416,84402,39832398
15039,38725461,84310,39832490
15040,38725614,84400,39832400
15041,38725641,84310,39832490
15042,38726145,84399,39832401
15043,38726154,84389,39832411
15044,38726415,84488,39832312
15045,38726451,84310,39832490
15046,38726514,84400,39832400
15047,38726541,84296,39832504
15048,38741256,84312,39832488
15049,38741265,84312,39832488
15050,38741526,84484,39832316
15051,38741562,84401,39832399
15052,38741625,84492,39832308
15053,38741652,84403,39832397
15054,38742156,84308,39832492
15055,38742165,84308,39832492
15056,38742516,84482,39832318
15057,38742561,84393,39832407
15058,38742615,84486,39832314
15059,38742651,84397,39832403
15060,38745126,84309,39832491
15061,38745162,84393,39832407
15062,38745216,84309,39832491
15063,38745261,84393,39832407
15064,38745612,84115,39832685
15065,38745621,84115,39832685
15066,38746125,84396,39832404
15067,38746152,84477,39832323
15068,38746215,84398,39832402
15069,38746251,84472,39832328
15070,38746512,84207,39832593
15071,38746521,84207,39832593
15072,38751246,84393,39832407
15073,38751264,84401,39832399
15074,38751426,84483,39832317
15075,38751462,84487,39832313
15076,38751624,84479,39832321
15077,38751642,84479,39832321
15078,38752146,84397,39832403
15079,38752164,84398,39832402
15080,38752416,84479,39832321
15081,38752461,84479,39832321
15082,38752614,84484,39832316
15083,38752641,84476,39832324
15084,38754126,84307,39832493
15085,38754162,84397,39832403
15086,38754216,84304,39832496
15087,38754261,84390,39832410
15088,38754612,84205,39832595
15089,38754621,84205,39832595
15090,38756124,84209,39832591
15091,38756142,84295,39832505
15092,38756214,84213,39832587
15093,38756241,84290,39832510
15094,38756412,84111,39832689
15095,38756421,84111,39832689
15096,38761245,84213,39832587
15097,38761254,84215,39832585
15098,38761425,84386,39832414
15099,38761452,84305,39832495
15100,38761524,84386,39832414
15101,38761542,84297,39832503
15102,38762145,84215,39832585
15103,38762154,84215,39832585
15104,38762415,84389,39832411
15105,38762451,84298,39832502
15106,38762514,84386,39832414
15107,38762541,84300,39832500
15108,38764125,84301,39832499
15109,38764152,84380,39832420
15110,38764215,84295,39832505
15111,38764251,84377,39832423
15112,38764512,84110,39832690
15113,38764521,84110,39832690
15114,38765124,84204,39832596
15115,38765142,84286,39832514
15116,38765214,84207,39832593
15117,38765241,84282,39832518
15118,38765412,84019,39832781
15119,38765421,84019,39832781
15120,41235678,84019,39832781
15121,41235687,84019,39832781
15122,41235768,84018,39832782
15123,41235786,84104,39832696
15124,41235867,84104,39832696
15125,41235876,84019,39832781
15126,41236578,84019,39832781
15127,41236587,84019,39832781
15128,41236758,84109,39832691
15129,41236785,84024,39832776
15130,41236857,84109,39832691
15131,41236875,84109,39832691
15132,41237568,84109,39832691
15133,41237586,84109,39832691
15134,41237658,84019,39832781
15135,41237685,84109,39832691
15136,41237856,84024,39832776
15137,41237865,84024,39832776
15138,41238567,84024,39832776
15139,41238576,84109,39832691
15140,41238657,84109,39832691
15141,41238675,84023,39832777
15142,41238756,84024,39832776
15143,41238765,84019,39832781
15144,41253678,84275,39832525
15145,41253687,84275,39832525
15146,41253768,84275,39832525
15147,41253786,84283,39832517
15148,41253867,84283,39832517
15149,41253876,84275,39832525
15150,41256378,84304,39832496
15151,41256387,84304,39832496
15152,41256738,84300,39832500
15153,41256783,84207,39832593
15154,41256837,84395,39832405
15155,41256873,84213,39832587
15156,41257368,84473,39832327
15157,41257386,84481,39832319
15158,41257638,84306,39832494
15159,41257683,84212,39832588
15160,41257836,84396,39832404
15161,41257863,84298,39832502
15162,41258367,84402,39832398
15163,41258376,84394,39832406
15164,41258637,84480,39832320
15165,41258673,84298,39832502
15166,41258736,84397,39832403
15167,41258763,84213,39832587
15168,41263578,84375,39832425
15169,41263587,84375,39832425
15170,41263758,84463,39832337
15171,41263785,84392,39832408
15172,41263857,84467,39832333
15173,41263875,84392,39832408
15174,41265378,84292,39832508
15175,41265387,84292,39832508
15176,41265738,84306,39832494
15177,41265783,84213,39832587
15178,41265837,84393,39832407
15179,41265873,84213,39832587
15180,41267358,84394,39832406
15181,41267385,84394,39832406
15182,41267538,84307,39832493
15183,41267583,84299,39832501
15184,41267835,84298,39832502
15185,41267853,84210,39832590
15186,41268357,84479,39832321
15187,41268375,84483,39832317
15188,41268537,84479,39832321
15189,41268573,84299,39832501
15190,41268735,84307,39832493
15191,41268753,84295,39832505
15192,41273568,84386,39832414
15193,41273586,84472,39832328
15194,41273658,84387,39832413
15195,41273685,84475,39832325
15196,41273856,84387,39832413
15197,41273865,84390,39832410
15198,41275368,84477,39832323
15199,41275386,84479,39832321
15200,41275638,84307,39832493
15201,41275683,84299,39832501
15202,41275836,84479,39832321
15203,41275863,84299,39832501
15204,41276358,84390,39832410
15205,41276385,84402,39832398
15206,41276538,84288,39832512
15207,41276583,84213,39832587
15208,41276835,84307,39832493
15209,41276853,84295,39832505
15210,41278356,84304,39832496
15211,41278365,84306,39832494
15212,41278536,84388,39832412
15213,41278563,84210,39832590
15214,41278635,84299,39832501
15215,41278653,84210,39832590
15216,41283567,84294,39832506
15217,41283576,84301,39832499
15218,41283657,84301,39832499
15219,41283675,84301,39832499
15220,41283756,84301,39832499
15221,41283765,84296,39832504
15222,41285367,84391,39832409
15223,41285376,84395,39832405
15224,41285637,84394,39832406
15225,41285673,84210,39832590
15226,41285736,84475,39832325
15227,41285763,84299,39832501
15228,41286357,84477,39832323
15229,41286375,84475,39832325
15230,41286537,84394,39832406
15231,41286573,84299,39832501
15232,41286735,84299,39832501
15233,41286753,84209,39832591
15234,41287356,84304,39832496
15235,41287365,84306,39832494
15236,41287536,84388,39832412
15237,41287563,84210,39832590
15238,41287635,84298,39832502
15239,41287653,84197,39832603
15240,41325678,84101,39832699
15241,41325687,84101,39832699
15242,41325768,84100,39832700
15243,41325786,84186,39832614
15244,41325867,84186,39832614
15245,41325876,84101,39832699
15246,41326578,84101,39832699
15247,41326587,84101,39832699
15248,41326758,84194,39832606
15249,41326785,84109,39832691
15250,41326857,84194,39832606
15251,41326875,84194,39832606
15252,41327568,84194,39832606
15253,41327586,84194,39832606
15254,41327658,84101,39832699
15255,41327685,84194,39832606
15256,41327856,84109,39832691
15257,41327865,84109,39832691
15258,41328567,84109,39832691
15259,41328576,84194,39832606
15260,41328657,84194,39832606
15261,41328675,84108,39832692
15262,41328756,84109,39832691
15263,41328765,84101,39832699
15264,41352678,84364,39832436
15265,41352687,84364,39832436
15266,41352768,84364,39832436
15267,41352786,84368,39832432
15268,41352867,84368,39832432
15269,41352876,84364,39832436
15270,41356278,84381,39832419
15271,41356287,84381,39832419
15272,41356728,84377,39832423
15273,41356782,84284,39832516
15274,41356827,84473,39832327
15275,41356872,84291,39832509
15276,41357268,84558,39832242
15277,41357286,84562,39832238
15278,41357628,84384,39832416
15279,41357682,84290,39832510
15280,41357826,84477,39832323
15281,41357862,84376,39832424
15282,41358267,84480,39832320
15283,41358276,84476,39832324
15284,41358627,84558,39832242
15285,41358672,84376,39832424
15286,41358726,84475,39832325
15287,41358762,84291,39832509
15288,41362578,84458,39832342
15289,41362587,84458,39832342
15290,41362758,84554,39832246
15291,41362785,84475,39832325
15292,41362857,84556,39832244
15293,41362875,84477,39832323
15294,41365278,84385,39832415
15295,41365287,84385,39832415
15296,41365728,84384,39832416
15297,41365782,84291,39832509
15298,41365827,84473,39832327
15299,41365872,84291,39832509
15300,41367258,84484,39832316
15301,41367285,84480,39832320
15302,41367528,84396,39832404
15303,41367582,84384,39832416
15304,41367825,84388,39832412
15305,41367852,84299,39832501
15306,41368257,84569,39832231
15307,41368275,84570,39832230
15308,41368527,84568,39832232
15309,41368572,84384,39832416
15310,41368725,84396,39832404
15311,41368752,84384,39832416
15312,41372568,84477,39832323
15313,41372586,84560,39832240
15314,41372658,84464,39832336
15315,41372685,84557,39832243
15316,41372856,84473,39832327
15317,41372865,84473,39832327
15318,41375268,84570,39832230
15319,41375286,84572,39832228
15320,41375628,84396,39832404
15321,41375682,84384,39832416
15322,41375826,84568,39832232
15323,41375862,84384,39832416
15324,41376258,84483,39832317
15325,41376285,84487,39832313
15326,41376528,84381,39832419
15327,41376582,84291,39832509
15328,41376825,84396,39832404
15329,41376852,84384,39832416
15330,41378256,84395,39832405
15331,41378265,84395,39832405
15332,41378526,84481,39832319
15333,41378562,84299,39832501
15334,41378625,84392,39832408
15335,41378652,84299,39832501
15336,41382567,84384,39832416
15337,41382576,84388,39832412
15338,41382657,84388,39832412
15339,41382675,84384,39832416
15340,41382756,84384,39832416
15341,41382765,84374,39832426
15342,41385267,84484,39832316
15343,41385276,84488,39832312
15344,41385627,84483,39832317
15345,41385672,84299,39832501
15346,41385726,84566,39832234
15347,41385762,84384,39832416
15348,41386257,84570,39832230
15349,41386275,84566,39832234
15350,41386527,84485,39832315
15351,41386572,84384,39832416
15352,41386725,84392,39832408
15353,41386752,84298,39832502
15354,41387256,84395,39832405
15355,41387265,84395,39832405
15356,41387526,84481,39832319
15357,41387562,84299,39832501
15358,41387625,84391,39832409
15359,41387652,84288,39832512
15360,41523678,84200,39832600
15361,41523687,84200,39832600
15362,41523768,84200,39832600
15363,41523786,84201,39832599
15364,41523867,84201,39832599
15365,41523876,84200,39832600
15366,41526378,84379,39832421
15367,41526387,84379,39832421
15368,41526738,84476,39832324
15369,41526783,84386,39832414
15370,41526837,84565,39832235
15371,41526873,84390,39832410
15372,41527368,84554,39832246
15373,41527386,84556,39832244
15374,41527638,84476,39832324
15375,41527683,84390,39832410
15376,41527836,84486,39832314
15377,41527863,84394,39832406
15378,41528367,84479,39832321
15379,41528376,84477,39832323
15380,41528637,84569,39832231
15381,41528673,84394,39832406
15382,41528736,84486,39832314
15383,41528763,84386,39832414
15384,41532678,84278,39832522
15385,41532687,84278,39832522
15386,41532768,84278,39832522
15387,41532786,84283,39832517
15388,41532867,84283,39832517
15389,41532876,84278,39832522
15390,41536278,84465,39832335
15391,41536287,84465,39832335
15392,41536728,84472,39832328
15393,41536782,84379,39832421
15394,41536827,84560,39832240
15395,41536872,84382,39832418
15396,41537268,84558,39832242
15397,41537286,84564,39832236
15398,41537628,84474,39832326
15399,41537682,84382,39832418
15400,41537826,84482,39832318
15401,41537862,84390,39832410
15402,41538267,84479,39832321
15403,41538276,84473,39832327
15404,41538627,84568,39832232
15405,41538672,84390,39832410
15406,41538726,84482,39832318
15407,41538762,84381,39832419
15408,41562378,84299,39832501
15409,41562387,84299,39832501
15410,41562738,84478,39832322
15411,41562783,84400,39832400
15412,41562837,84490,39832310
15413,41562873,84402,39832398
15414,41563278,84306,39832494
15415,41563287,84306,39832494
15416,41563728,84482,39832318
15417,41563782,84397,39832403
15418,41563827,84485,39832315
15419,41563872,84397,39832403
15420,41567238,84301,39832499
15421,41567283,84388,39832412
15422,41567328,84302,39832498
15423,41567382,84389,39832411
15424,41567823,84205,39832595
15425,41567832,84206,39832594
15426,41568237,84402,39832398
15427,41568273,84485,39832315
15428,41568327,84402,39832398
15429,41568372,84485,39832315
15430,41568723,84213,39832587
15431,41568732,84213,39832587
15432,41572368,84486,39832314
15433,41572386,84489,39832311
15434,41572638,84569,39832231
15435,41572683,84572,39832228
15436,41572836,84576,39832224
15437,41572863,84578,39832222
15438,41573268,84491,39832309
15439,41573286,84491,39832309
15440,41573628,84570,39832230
15441,41573682,84568,39832232
15442,41573826,84580,39832220
15443,41573862,84576,39832224
15444,41576238,84309,39832491
15445,41576283,84396,39832404
15446,41576328,84309,39832491
15447,41576382,84396,39832404
15448,41576823,84212,39832588
15449,41576832,84212,39832588
15450,41578236,84400,39832400
15451,41578263,84489,39832311
15452,41578326,84402,39832398
15453,41578362,84487,39832313
15454,41578623,84298,39832502
15455,41578632,84298,39832502
15456,41582367,84403,39832397
15457,41582376,84403,39832397
15458,41582637,84581,39832219
15459,41582673,84494,39832306
15460,41582736,84579,39832221
15461,41582763,84487,39832313
15462,41583267,84405,39832395
15463,41583276,84405,39832395
15464,41583627,84584,39832216
15465,41583672,84495,39832305
15466,41583726,84576,39832224
15467,41583762,84487,39832313
15468,41586237,84487,39832313
15469,41586273,84570,39832230
15470,41586327,84487,39832313
15471,41586372,84570,39832230
15472,41586723,84298,39832502
15473,41586732,84298,39832502
15474,41587236,84402,39832398
15475,41587263,84487,39832313
15476,41587326,84402,39832398
15477,41587362,84487,39832313
15478,41587623,84213,39832587
15479,41587632,84213,39832587
15480,41623578,84299,39832501
15481,41623587,84299,39832501
15482,41623758,84472,39832328
15483,41623785,84394,39832406
15484,41623857,84473,39832327
15485,41623875,84394,39832406
15486,41625378,84468,39832332
15487,41625387,84468,39832332
15488,41625738,84571,39832229
15489,41625783,84484,39832316
15490,41625837,84579,39832221
15491,41625873,84485,39832315
15492,41627358,84480,39832320
15493,41627385,84481,39832319
15494,41627538,84572,39832228
15495,41627583,84570,39832230
15496,41627835,84483,39832317
15497,41627853,84485,39832315
15498,41628357,84480,39832320
15499,41628375,84572,39832228
15500,41628537,84583,39832217
15501,41628573,84573,39832227
15502,41628735,84486,39832314
15503,41628753,84487,39832313
15504,41632578,84390,39832410
15505,41632587,84390,39832410
15506,41632758,84482,39832318
15507,41632785,84402,39832398
15508,41632857,84485,39832315
15509,41632875,84400,39832400
15510,41635278,84465,39832335
15511,41635287,84465,39832335
15512,41635728,84562,39832238
15513,41635782,84473,39832327
15514,41635827,84571,39832229
15515,41635872,84475,39832325
15516,41637258,84579,39832221
15517,41637285,84580,39832220
15518,41637528,84566,39832234
15519,41637582,84560,39832240
15520,41637825,84497,39832303
15521,41637852,84493,39832307
15522,41638257,84583,39832217
15523,41638275,84582,39832218
15524,41638527,84590,39832210
15525,41638572,84566,39832234
15526,41638725,84498,39832302
15527,41638752,84492,39832308
15528,41652378,84301,39832499
15529,41652387,84301,39832499
15530,41652738,84483,39832317
15531,41652783,84400,39832400
15532,41652837,84488,39832312
15533,41652873,84398,39832402
15534,41653278,84298,39832502
15535,41653287,84298,39832502
15536,41653728,84481,39832319
15537,41653782,84395,39832405
15538,41653827,84483,39832317
15539,41653872,84395,39832405
15540,41657238,84309,39832491
15541,41657283,84396,39832404
15542,41657328,84309,39832491
15543,41657382,84396,39832404
15544,41657823,84213,39832587
15545,41657832,84213,39832587
15546,41658237,84402,39832398
15547,41658273,84485,39832315
15548,41658327,84402,39832398
15549,41658372,84483,39832317
15550,41658723,84213,39832587
15551,41658732,84213,39832587
15552,41672358,84393,39832407
15553,41672385,84408,39832392
15554,41672538,84488,39832312
15555,41672583,84499,39832301
15556,41672835,84480,39832320
15557,41672853,84491,39832309
15558,41673258,84404,39832396
15559,41673285,84408,39832392
15560,41673528,84481,39832319
15561,41673582,84490,39832310
15562,41673825,84494,39832306
15563,41673852,84490,39832310
15564,41675238,84310,39832490
15565,41675283,84404,39832396
15566,41675328,84310,39832490
15567,41675382,84400,39832400
15568,41675823,84302,39832498
15569,41675832,84302,39832498
15570,41678235,84301,39832499
15571,41678253,84391,39832409
15572,41678325,84308,39832492
15573,41678352,84386,39832414
15574,41678523,84213,39832587
15575,41678532,84213,39832587
15576,41682357,84480,39832320
15577,41682375,84495,39832305
15578,41682537,84580,39832220
15579,41682573,84584,39832216
15580,41682735,84575,39832225
15581,41682753,84578,39832222
15582,41683257,84491,39832309
15583,41683275,84495,39832305
15584,41683527,84580,39832220
15585,41683572,84574,39832226
15586,41683725,84580,39832220
15587,41683752,84578,39832222
15588,41685237,84488,39832312
15589,41685273,84576,39832224
15590,41685327,84488,39832312
15591,41685372,84572,39832228
15592,41685723,84302,39832498
15593,41685732,84302,39832498
15594,41687235,84310,39832490
15595,41687253,84396,39832404
15596,41687325,84310,39832490
15597,41687352,84396,39832404
15598,41687523,84298,39832502
15599,41687532,84298,39832502
15600,41723568,84386,39832414
15601,41723586,84477,39832323
15602,41723658,84391,39832409
15603,41723685,84480,39832320
15604,41723856,84397,39832403
15605,41723865,84398,39832402
15606,41725368,84565,39832235
15607,41725386,84574,39832226
15608,41725638,84491,39832309
15609,41725683,84493,39832307
15610,41725836,84589,39832211
15611,41725863,84575,39832225
15612,41726358,84566,39832234
15613,41726385,84580,39832220
15614,41726538,84482,39832318
15615,41726583,84489,39832311
15616,41726835,84577,39832223
15617,41726853,84570,39832230
15618,41728356,84477,39832323
15619,41728365,84481,39832319
15620,41728536,84574,39832226
15621,41728563,84484,39832316
15622,41728635,84569,39832231
15623,41728653,84485,39832315
15624,41732568,84398,39832402
15625,41732586,84484,39832316
15626,41732658,84395,39832405
15627,41732685,84487,39832313
15628,41732856,84402,39832398
15629,41732865,84401,39832399
15630,41735268,84576,39832224
15631,41735286,84580,39832220
15632,41735628,84490,39832310
15633,41735682,84491,39832309
15634,41735826,84592,39832208
15635,41735862,84576,39832224
15636,41736258,84571,39832229
15637,41736285,84585,39832215
15638,41736528,84491,39832309
15639,41736582,84489,39832311
15640,41736825,84584,39832216
15641,41736852,84577,39832223
15642,41738256,84493,39832307
15643,41738265,84492,39832308
15644,41738526,84589,39832211
15645,41738562,84491,39832309
15646,41738625,84579,39832221
15647,41738652,84492,39832308
15648,41752368,84487,39832313
15649,41752386,84489,39832311
15650,41752638,84571,39832229
15651,41752683,84582,39832218
15652,41752836,84585,39832215
15653,41752863,84578,39832222
15654,41753268,84487,39832313
15655,41753286,84487,39832313
15656,41753628,84574,39832226
15657,41753682,84574,39832226
15658,41753826,84580,39832220
15659,41753862,84576,39832224
15660,41756238,84308,39832492
15661,41756283,84404,39832396
15662,41756328,84310,39832490
15663,41756382,84400,39832400
15664,41756823,84302,39832498
15665,41756832,84302,39832498
15666,41758236,84492,39832308
15667,41758263,84573,39832227
15668,41758326,84492,39832308
15669,41758362,84572,39832228
15670,41758623,84302,39832498
15671,41758632,84302,39832498
15672,41762358,84396,39832404
15673,41762385,84408,39832392
15674,41762538,84485,39832315
15675,41762583,84495,39832305
15676,41762835,84489,39832311
15677,41762853,84495,39832305
15678,41763258,84403,39832397
15679,41763285,84408,39832392
15680,41763528,84480,39832320
15681,41763582,84488,39832312
15682,41763825,84496,39832304
15683,41763852,84499,39832301
15684,41765238,84301,39832499
15685,41765283,84393,39832407
15686,41765328,84294,39832506
